"row","Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"76",5,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"77",5,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"78",5,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"79",5,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"80",5,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"81",5,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"82",5,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"83",5,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"84",5,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"85",5,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"86",5,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"87",5,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"88",5,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"89",5,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"90",5,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"91",5,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"92",5,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"93",5,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"94",5,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"95",5,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"96",5,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"97",5,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"98",5,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"99",5,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"100",5,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"101",10,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"102",10,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"103",10,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"104",10,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"105",10,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"106",10,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"107",10,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"108",10,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"109",10,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"110",10,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"111",10,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"112",10,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"113",10,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"114",10,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"115",10,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"116",10,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"117",10,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"118",10,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"119",10,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"120",10,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"121",10,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"122",10,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"123",10,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"124",10,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"125",10,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"126",10,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"127",10,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"128",10,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"129",10,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"130",10,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"131",10,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"132",10,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"133",10,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"134",10,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"135",10,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"136",10,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"137",10,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"138",10,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"139",10,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"140",10,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"141",10,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"142",10,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"143",10,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"144",10,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"145",10,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"146",10,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"147",10,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"148",10,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"149",10,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"150",10,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"151",15,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"152",15,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"153",15,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"154",15,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"155",15,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"156",15,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"157",15,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"158",15,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"159",15,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"160",15,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"161",15,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"162",15,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"163",15,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"164",15,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"165",15,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"166",15,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"167",15,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"168",15,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"169",15,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"170",15,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"171",15,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"172",15,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"173",15,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"174",15,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"175",15,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"176",15,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"177",15,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"178",15,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"179",15,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"180",15,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"181",15,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"182",15,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"183",15,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"184",15,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"185",15,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"186",15,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"187",15,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"188",15,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"189",15,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"190",15,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"191",15,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"192",15,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"193",15,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"194",15,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"195",15,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"196",15,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"197",15,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"198",15,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"199",15,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"200",15,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"201",20,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"202",20,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"203",20,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"204",20,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"205",20,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"206",20,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"207",20,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"208",20,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"209",20,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"210",20,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"211",20,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"212",20,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"213",20,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"214",20,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"215",20,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"216",20,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"217",20,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"218",20,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"219",20,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"220",20,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"221",20,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"222",20,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"223",20,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"224",20,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"225",20,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"226",20,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"227",20,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"228",20,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"229",20,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"230",20,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"231",20,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"232",20,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"233",20,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"234",20,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"235",20,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"236",20,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"237",20,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"238",20,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"239",20,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"240",20,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"241",20,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"242",20,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"243",20,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"244",20,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"245",20,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"246",20,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"247",20,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"248",20,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"249",20,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"250",20,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"251",25,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"252",25,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"253",25,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"254",25,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"255",25,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"256",25,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"257",25,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"258",25,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"259",25,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"260",25,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"261",25,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"262",25,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"263",25,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"264",25,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"265",25,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"266",25,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"267",25,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"268",25,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"269",25,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"270",25,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"271",25,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"272",25,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"273",25,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"274",25,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"275",25,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"276",25,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"277",25,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"278",25,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"279",25,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"280",25,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"281",25,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"282",25,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"283",25,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"284",25,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"285",25,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"286",25,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"287",25,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"288",25,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"289",25,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"290",25,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"291",25,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"292",25,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"293",25,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"294",25,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"295",25,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"296",25,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"297",25,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"298",25,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"299",25,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"300",25,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"301",30,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"302",30,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"303",30,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"304",30,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"305",30,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"306",30,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"307",30,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"308",30,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"309",30,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"310",30,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"311",30,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"312",30,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"313",30,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"314",30,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"315",30,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"316",30,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"317",30,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"318",30,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"319",30,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"320",30,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"321",30,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"322",30,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"323",30,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"324",30,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"325",30,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"326",30,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"327",30,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"328",30,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"329",30,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"330",30,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"331",30,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"332",30,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"333",30,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"334",30,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"335",30,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"336",30,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"337",30,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"338",30,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"339",30,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"340",30,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"341",30,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"342",30,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"343",30,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"344",30,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"345",30,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"346",30,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"347",30,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
"348",30,2022,"Stratum_1"," [count*km2/nmile2]",0,0,0
"349",30,2023,"Stratum_1"," [count*km2/nmile2]",0,0,0
"350",30,2024,"Stratum_1"," [count*km2/nmile2]",0,0,0
"351",35,1975,"Stratum_1"," [count*km2/nmile2]",0,0,0
"352",35,1976,"Stratum_1"," [count*km2/nmile2]",0,0,0
"353",35,1977,"Stratum_1"," [count*km2/nmile2]",0,0,0
"354",35,1978,"Stratum_1"," [count*km2/nmile2]",0,0,0
"355",35,1979,"Stratum_1"," [count*km2/nmile2]",0,0,0
"356",35,1980,"Stratum_1"," [count*km2/nmile2]",0,0,0
"357",35,1981,"Stratum_1"," [count*km2/nmile2]",0,0,0
"358",35,1982,"Stratum_1"," [count*km2/nmile2]",0,0,0
"359",35,1983,"Stratum_1"," [count*km2/nmile2]",0,0,0
"360",35,1984,"Stratum_1"," [count*km2/nmile2]",0,0,0
"361",35,1985,"Stratum_1"," [count*km2/nmile2]",0,0,0
"362",35,1986,"Stratum_1"," [count*km2/nmile2]",0,0,0
"363",35,1987,"Stratum_1"," [count*km2/nmile2]",0,0,0
"364",35,1988,"Stratum_1"," [count*km2/nmile2]",0,0,0
"365",35,1989,"Stratum_1"," [count*km2/nmile2]",0,0,0
"366",35,1990,"Stratum_1"," [count*km2/nmile2]",0,0,0
"367",35,1991,"Stratum_1"," [count*km2/nmile2]",0,0,0
"368",35,1992,"Stratum_1"," [count*km2/nmile2]",0,0,0
"369",35,1993,"Stratum_1"," [count*km2/nmile2]",0,0,0
"370",35,1994,"Stratum_1"," [count*km2/nmile2]",0,0,0
"371",35,1995,"Stratum_1"," [count*km2/nmile2]",0,0,0
"372",35,1996,"Stratum_1"," [count*km2/nmile2]",0,0,0
"373",35,1997,"Stratum_1"," [count*km2/nmile2]",0,0,0
"374",35,1998,"Stratum_1"," [count*km2/nmile2]",0,0,0
"375",35,1999,"Stratum_1"," [count*km2/nmile2]",0,0,0
"376",35,2000,"Stratum_1"," [count*km2/nmile2]",0,0,0
"377",35,2001,"Stratum_1"," [count*km2/nmile2]",0,0,0
"378",35,2002,"Stratum_1"," [count*km2/nmile2]",0,0,0
"379",35,2003,"Stratum_1"," [count*km2/nmile2]",0,0,0
"380",35,2004,"Stratum_1"," [count*km2/nmile2]",0,0,0
"381",35,2005,"Stratum_1"," [count*km2/nmile2]",0,0,0
"382",35,2006,"Stratum_1"," [count*km2/nmile2]",0,0,0
"383",35,2007,"Stratum_1"," [count*km2/nmile2]",0,0,0
"384",35,2008,"Stratum_1"," [count*km2/nmile2]",0,0,0
"385",35,2009,"Stratum_1"," [count*km2/nmile2]",0,0,0
"386",35,2010,"Stratum_1"," [count*km2/nmile2]",0,0,0
"387",35,2011,"Stratum_1"," [count*km2/nmile2]",0,0,0
"388",35,2012,"Stratum_1"," [count*km2/nmile2]",0,0,0
"389",35,2013,"Stratum_1"," [count*km2/nmile2]",0,0,0
"390",35,2014,"Stratum_1"," [count*km2/nmile2]",0,0,0
"391",35,2015,"Stratum_1"," [count*km2/nmile2]",0,0,0
"392",35,2016,"Stratum_1"," [count*km2/nmile2]",0,0,0
"393",35,2017,"Stratum_1"," [count*km2/nmile2]",0,0,0
"394",35,2018,"Stratum_1"," [count*km2/nmile2]",0,0,0
"395",35,2019,"Stratum_1"," [count*km2/nmile2]",0,0,0
"396",35,2020,"Stratum_1"," [count*km2/nmile2]",0,0,0
"397",35,2021,"Stratum_1"," [count*km2/nmile2]",0,0,0
